year,kt,party,id_kt,vote,seats,others_name,ap_s,ap_i,kname,s
1995,VS,uebrige,VS1995,0,,,0,,Wallis,0
1999,VS,uebrige,VS1999,0,,,0,,Wallis,0
1999,VS,uebrige,VS1999,0,,,0,,Wallis,0
1999,VS,uebrige,VS1999,0,,,0,,Wallis,0
1999,VS,uebrige,VS1999,0,,,0,,Wallis,0
2003,VS,uebrige,VS2003,0,,,0,,Wallis,0
2003,VS,uebrige,VS2003,0,,,0,,Wallis,0
2003,VS,uebrige,VS2003,0,,,0,,Wallis,0
2003,VS,uebrige,VS2003,0,,,0,,Wallis,0
2007,VS,uebrige,VS2007,0,,,0,,Wallis,0
2007,VS,uebrige,VS2007,.30000001,,,0,,Wallis,0
2007,VS,uebrige,VS2007,.5,,,0,VS07C,Wallis,0
2007,VS,uebrige,VS2007,1,,,0,VS07A,Wallis,0
2011,VS,uebrige,VS2011,.60000002,,,0,,Wallis,0
1995,ZG,uebrige,ZG1995,0,,,0,,Zug,0
1995,ZG,uebrige,ZG1995,4.9000001,,,0,ZG95A,Zug,0
1995,ZG,uebrige,ZG1995,0,,,0,,Zug,0
1995,ZG,uebrige,ZG1995,2.9000001,,,0,,Zug,0
1999,ZG,uebrige,ZG1999,0,,,0,,Zug,0
1999,ZG,uebrige,ZG1999,0,,,0,,Zug,0
1999,ZG,uebrige,ZG1999,3.3,,,0,ZG99A,Zug,0
1999,ZG,uebrige,ZG1999,0,,,0,,Zug,0
2003,ZG,uebrige,ZG2003,0,,,0,,Zug,0
2003,ZG,uebrige,ZG2003,0,,,0,,Zug,0
2003,ZG,uebrige,ZG2003,0,,,0,,Zug,0
2003,ZG,uebrige,ZG2003,0,,,0,,Zug,0
2007,ZG,uebrige,ZG2007,0,,,0,,Zug,0
2007,ZG,uebrige,ZG2007,0,,,0,,Zug,0
2007,ZG,uebrige,ZG2007,0,,,0,,Zug,0
2007,ZG,uebrige,ZG2007,0,,,0,,Zug,0
2011,ZG,uebrige,ZG2011,.69999999,,,0,,Zug,0
1995,ZH,uebrige,ZH1995,.1,,,0,ZH95D,Zürich,0
1995,ZH,uebrige,ZH1995,.30000001,,,0,ZH95B,Zürich,0
1995,ZH,uebrige,ZH1995,.30000001,,,0,ZH95D,Zürich,0
1995,ZH,uebrige,ZH1995,.2,,,0,,Zürich,0
1999,ZH,uebrige,ZH1999,2.2,,,0,ZH99D,Zürich,0
1999,ZH,uebrige,ZH1999,.2,,,0,ZH99F,Zürich,0
1999,ZH,uebrige,ZH1999,.2,,,0,ZH99B,Zürich,0
1999,ZH,uebrige,ZH1999,.30000001,,,0,,Zürich,0
1999,ZH,uebrige,ZH1999,.30000001,,,0,ZH99A,Zürich,0
2003,ZH,uebrige,ZH2003,.2,,,0,ZH03D,Zürich,0
2003,ZH,uebrige,ZH2003,0,,,0,,Zürich,0
2003,ZH,uebrige,ZH2003,1,,,0,ZH03B,Zürich,0
2003,ZH,uebrige,ZH2003,1.4,,,0,ZH03C,Zürich,0
2007,ZH,uebrige,ZH2007,.30000001,,,0,,Zürich,0
2007,ZH,uebrige,ZH2007,0,,,0,,Zürich,0
2007,ZH,uebrige,ZH2007,0,,,0,,Zürich,0
2007,ZH,uebrige,ZH2007,0,,,0,,Zürich,0
2011,ZH,uebrige,ZH2011,1,,Linke Alternative AL - Alternative Liste,0,ZH11D,Zürich,0
2011,ZH,uebrige,ZH2011,.5,,,0,,Zürich,0
2011,ZH,uebrige,ZH2011,.30000001,,Konfessionslose.ch - Liste für die Trennung von Staat und Kirche,0,ZH11D,Zürich,0
2011,ZH,uebrige,ZH2011,.40000001,,Tierpartei Schweiz (TPS),0,ZH11C,Zürich,0
2011,ZH,uebrige,ZH2011,.89999998,,Piratenpartei,0,ZH11D,Zürich,0
